,num_users,prebunking_effectiveness,nudge_warning_effectiveness,boosting_effectiveness,num_content,content_weight_complexity,content_weight_emotional,avg_effectiveness_personalized,avg_effectiveness_baseline,avg_difference
273,100,0.6,0.7,0.8,100,0.3,0.3,17.26780288016911,14.130003963535472,3.1377989166336384
274,100,0.6,0.7,0.8,100,0.7,0.7,41.675503711558854,35.140509013785795,6.534994697773058
275,100,0.6,0.7,0.8,200,0.5,0.5,31.24154324373743,26.300969098555495,4.940574145181934
276,100,0.6,0.7,0.8,200,0.7,0.3,31.32054334126873,25.340988657050833,5.979554684217899
277,100,0.6,0.7,0.8,200,0.3,0.7,32.389801924539526,26.15654244237955,6.233259482159976
278,100,0.6,0.7,0.8,200,0.3,0.3,18.80662293033427,15.285848172446109,3.5207747578881623
279,100,0.6,0.7,0.8,200,0.7,0.7,42.72072970854415,37.0270077674054,5.693721941138747
280,100,0.6,0.8,0.5,100,0.5,0.5,26.164767643023325,21.28497285688719,4.879794786136134
281,100,0.6,0.8,0.5,100,0.7,0.3,27.987758224942617,23.091048201989288,4.896710022953329
282,100,0.6,0.8,0.5,100,0.3,0.7,30.451075641915335,25.239417071478144,5.211658570437194
283,100,0.6,0.8,0.5,100,0.3,0.3,17.724523390245768,15.113697266671773,2.6108261235739967
284,100,0.6,0.8,0.5,100,0.7,0.7,40.40319464124694,33.55017390184207,6.853020739404869
285,100,0.6,0.8,0.5,200,0.5,0.5,31.813018484733742,25.458676121303913,6.354342363429833
286,100,0.6,0.8,0.5,200,0.7,0.3,32.87250841700683,26.04653934392039,6.825969073086437
287,100,0.6,0.8,0.5,200,0.3,0.7,31.49412640367626,24.908579010388017,6.585547393288245
288,100,0.6,0.8,0.5,200,0.3,0.3,17.352921203341104,14.573194196074882,2.7797270072662226
289,100,0.6,0.8,0.5,200,0.7,0.7,39.689805182523166,35.104974465670516,4.58483071685265
290,100,0.6,0.8,0.6,100,0.5,0.5,30.19581874940876,25.15372244820736,5.042096301201397
291,100,0.6,0.8,0.6,100,0.7,0.3,27.526632444665232,22.93426063917867,4.592371805486561
292,100,0.6,0.8,0.6,100,0.3,0.7,31.08817253906926,24.364223516521538,6.723949022547721
293,100,0.6,0.8,0.6,100,0.3,0.3,19.207885622946453,16.623745670899563,2.5841399520468897
294,100,0.6,0.8,0.6,100,0.7,0.7,47.18534592800613,38.59458769466429,8.590758233341845
295,100,0.6,0.8,0.6,200,0.5,0.5,29.77619316577238,24.837616492516236,4.938576673256144
296,100,0.6,0.8,0.6,200,0.7,0.3,34.04880409235449,26.79731784874879,7.251486243605697
297,100,0.6,0.8,0.6,200,0.3,0.7,27.604133845863004,21.910643392778372,5.693490453084632
298,100,0.6,0.8,0.6,200,0.3,0.3,18.63038967027899,15.079548074706018,3.550841595572976
299,100,0.6,0.8,0.6,200,0.7,0.7,45.1990894503116,36.58618502071128,8.612904429600327
300,100,0.6,0.8,0.7,100,0.5,0.5,29.36564504632929,22.565930149679257,6.799714896650034
301,100,0.6,0.8,0.7,100,0.7,0.3,30.59633407978767,23.50501783196483,7.091316247822842
302,100,0.6,0.8,0.7,100,0.3,0.7,35.743421578821085,27.07350235943374,8.669919219387346
303,100,0.6,0.8,0.7,100,0.3,0.3,19.494949494949495,15.036075036075037,4.458874458874458
304,100,0.6,0.8,0.7,100,0.7,0.7,37.73941635840526,30.924784217016025,6.814632141389232
305,100,0.6,0.8,0.7,200,0.5,0.5,32.63376383763838,24.59146020031629,8.042303637322085
306,100,0.6,0.8,0.7,200,0.7,0.3,35.449386300646694,28.279662135409794,7.1697241652369
307,100,0.6,0.8,0.7,200,0.3,0.7,34.15931380084238,26.356565314969103,7.802748485873273
308,100,0.6,0.8,0.7,200,0.3,0.3,18.44161255599153,15.354699815965834,3.086912740025692
309,100,0.6,0.8,0.7,200,0.7,0.7,45.895005468465186,36.44185198687568,9.453153481589505
310,100,0.6,0.8,0.8,100,0.5,0.5,30.737852429514096,24.24115176964607,6.496700659868026
311,100,0.6,0.8,0.8,100,0.7,0.3,30.656381293477512,23.60355396377161,7.052827329705902
312,100,0.6,0.8,0.8,100,0.3,0.7,33.49233735917995,27.057748908961734,6.434588450218211
313,100,0.6,0.8,0.8,100,0.3,0.3,21.242653232577663,15.82040744177825,5.4222457907994155
314,100,0.6,0.8,0.8,100,0.7,0.7,42.44199857470901,32.79752949560535,9.64446907910365
315,100,0.6,0.8,0.8,200,0.5,0.5,29.93019726858877,23.05311077389985,6.877086494688921
316,100,0.6,0.8,0.8,200,0.7,0.3,31.7443618909856,24.3408508120192,7.403511078966403
317,100,0.6,0.8,0.8,200,0.3,0.7,31.361633960752904,24.465358430116137,6.896275530636768
318,100,0.6,0.8,0.8,200,0.3,0.3,18.7150378413952,15.451903038280134,3.2631348031150633
319,100,0.6,0.8,0.8,200,0.7,0.7,47.69172071728348,37.482513035737,10.20920768154648
320,100,0.7,0.5,0.5,100,0.5,0.5,24.955148905633298,24.04616672646813,0.9089821791651717
321,100,0.7,0.5,0.5,100,0.7,0.3,27.011494252873565,25.54597701149425,1.4655172413793132
322,100,0.7,0.5,0.5,100,0.3,0.7,26.613889888449084,25.60633321338611,1.007556675062972
323,100,0.7,0.5,0.5,100,0.3,0.3,14.69953086603619,14.386774890163078,0.3127559758731113
324,100,0.7,0.5,0.5,100,0.7,0.7,34.503131277324826,33.876875812359685,0.6262554649651406
325,100,0.7,0.5,0.5,200,0.5,0.5,25.862013970846228,25.090108768460333,0.771905202385895
326,100,0.7,0.5,0.5,200,0.7,0.3,25.545107258301496,24.707610931531,0.8374963267704949
327,100,0.7,0.5,0.5,200,0.3,0.7,23.04059040590406,22.287822878228784,0.7527675276752746
328,100,0.7,0.5,0.5,200,0.3,0.3,14.997744700045107,14.388813712223724,0.6089309878213829
329,100,0.7,0.5,0.5,200,0.7,0.7,33.96923490293545,33.66024047826963,0.3089944246658191
330,100,0.7,0.5,0.6,100,0.5,0.5,27.04965693685312,25.78788231189673,1.2617746249563917
331,100,0.7,0.5,0.6,100,0.7,0.3,29.073981948688793,28.242484542676426,0.8314974060123674
332,100,0.7,0.5,0.6,100,0.3,0.7,27.5613183444047,27.235564639754728,0.3257537046499728
333,100,0.7,0.5,0.6,100,0.3,0.3,14.008681041725008,13.196583590030803,0.8120974516942034
334,100,0.7,0.5,0.6,100,0.7,0.7,39.96712028495753,38.93506256279112,1.032057722166407
335,100,0.7,0.5,0.6,200,0.5,0.5,26.334111840655712,25.029744855241702,1.30436698541401
336,100,0.7,0.5,0.6,200,0.7,0.3,26.052932708279503,24.602266435347538,1.4506662729319686
337,100,0.7,0.5,0.6,200,0.3,0.7,24.723236191729995,24.214589192747297,0.5086469989827016
338,100,0.7,0.5,0.6,200,0.3,0.3,15.891556709207585,14.896531833585694,0.9950248756218903
339,100,0.7,0.5,0.6,200,0.7,0.7,35.92019041462196,34.259939466956595,1.660250947665368
340,100,0.7,0.5,0.7,100,0.5,0.5,27.192300795026604,26.002749716061928,1.1895510789646764
341,100,0.7,0.5,0.7,100,0.7,0.3,25.027693159789532,23.726114649681527,1.3015785101080048
342,100,0.7,0.5,0.7,100,0.3,0.7,31.002910071687133,28.73873234438214,2.2641777273049932
343,100,0.7,0.5,0.7,100,0.3,0.3,15.833945628214549,14.430565760470245,1.403379867744306
344,100,0.7,0.5,0.7,100,0.7,0.7,37.04135119394292,35.294117647058826,1.7472335468840967
345,100,0.7,0.5,0.7,200,0.5,0.5,29.10494405900369,26.307894243390212,2.7970498156134767
346,100,0.7,0.5,0.7,200,0.7,0.3,25.680031668834474,24.43024373692247,1.249787931912003
347,100,0.7,0.5,0.7,200,0.3,0.7,29.68012154560013,27.79944975978319,1.88067178581694
348,100,0.7,0.5,0.7,200,0.3,0.3,17.214162219048333,16.109148312410735,1.1050139066375984
349,100,0.7,0.5,0.7,200,0.7,0.7,38.69256602045489,36.32269882460693,2.3698671958479594
350,100,0.7,0.5,0.8,100,0.5,0.5,27.300985595147843,25.526914329037147,1.7740712661106954
351,100,0.7,0.5,0.8,100,0.7,0.3,29.009229881742137,26.759446207095472,2.2497836746466646
352,100,0.7,0.5,0.8,100,0.3,0.7,28.839827472768476,26.632063747349953,2.2077637254185234
353,100,0.7,0.5,0.8,100,0.3,0.3,18.16922964798484,16.492966984913636,1.6762626630712063
354,100,0.7,0.5,0.8,100,0.7,0.7,36.329481414014914,33.48892810383104,2.8405533101838714
355,100,0.7,0.5,0.8,200,0.5,0.5,28.74801712011014,26.284756517314655,2.4632606027954864
356,100,0.7,0.5,0.8,200,0.7,0.3,26.752699304836565,25.95030320958438,0.8023960952521847
357,100,0.7,0.5,0.8,200,0.3,0.7,28.260068439062913,26.112134772308504,2.147933666754408
358,100,0.7,0.5,0.8,200,0.3,0.3,17.45720533896388,16.337380288062743,1.119825050901138
359,100,0.7,0.5,0.8,200,0.7,0.7,38.10665675976899,34.64149414029518,3.4651626194738085
360,100,0.7,0.6,0.5,100,0.5,0.5,27.96657039267498,26.424138142936155,1.5424322497388268
361,100,0.7,0.6,0.5,100,0.7,0.3,29.70178926441352,25.77866136514248,3.9231278992710408
362,100,0.7,0.6,0.5,100,0.3,0.7,24.284199363732768,22.09075179996651,2.193447563766256
363,100,0.7,0.6,0.5,100,0.3,0.3,16.91437802907916,16.050080775444265,0.864297253634895
364,100,0.7,0.6,0.5,100,0.7,0.7,34.67817476247825,31.372942593336013,3.3052321691422364
365,100,0.7,0.6,0.5,200,0.5,0.5,26.55422544613057,25.22362155667304,1.330603889457528
366,100,0.7,0.6,0.5,200,0.7,0.3,26.379481621963336,24.41373912519943,1.9657424967639017
367,100,0.7,0.6,0.5,200,0.3,0.7,25.501452973279463,22.78687362676306,2.7145793465164054
368,100,0.7,0.6,0.5,200,0.3,0.3,16.041131105398456,14.781491002570691,1.2596401028277633
369,100,0.7,0.6,0.5,200,0.7,0.7,35.92632940695854,33.2845373459522,2.641792061006335
370,100,0.7,0.6,0.6,100,0.5,0.5,27.059305661261053,24.647268895263743,2.4120367659973105
371,100,0.7,0.6,0.6,100,0.7,0.3,24.367707560531464,21.66318203277804,2.7045255277534253
372,100,0.7,0.6,0.6,100,0.3,0.7,27.167630057803464,24.345019142707,2.822610915096462
373,100,0.7,0.6,0.6,100,0.3,0.3,16.164762893734856,14.598476981654551,1.5662859120803052
374,100,0.7,0.6,0.6,100,0.7,0.7,45.784938179093295,41.56612963656801,4.218808542525288
375,100,0.7,0.6,0.6,200,0.5,0.5,27.95523906408952,25.464903357070195,2.4903357070193266
376,100,0.7,0.6,0.6,200,0.7,0.3,27.343053867962738,24.4147428108546,2.928311057108136
377,100,0.7,0.6,0.6,200,0.3,0.7,29.639774500748477,26.168105232984047,3.4716692677644296
378,100,0.7,0.6,0.6,200,0.3,0.3,16.58969417069712,15.1896432597549,1.400050910942218
379,100,0.7,0.6,0.6,200,0.7,0.7,37.151821242730335,33.31420263238445,3.837618610345885
380,100,0.7,0.6,0.7,100,0.5,0.5,29.24904101504869,24.99262319268221,4.256417822366483
381,100,0.7,0.6,0.7,100,0.7,0.3,27.918282308003935,24.156490537646853,3.761791770357082
382,100,0.7,0.6,0.7,100,0.3,0.7,30.21659548505186,25.53386211104332,4.682733374008542
383,100,0.7,0.6,0.7,100,0.3,0.3,17.30842257158047,15.265436318067897,2.042986253512572
384,100,0.7,0.6,0.7,100,0.7,0.7,39.153543307086615,35.57742782152231,3.576115485564302
385,100,0.7,0.6,0.7,200,0.5,0.5,30.732422628694916,26.510766381106738,4.221656247588179
386,100,0.7,0.6,0.7,200,0.7,0.3,28.712717802443105,25.28368574440379,3.429032058039311
387,100,0.7,0.6,0.7,200,0.3,0.7,27.23424013984486,24.191521905386217,3.042718234458647
388,100,0.7,0.6,0.7,200,0.3,0.3,15.913663275277344,13.77248950968558,2.141173765591766
389,100,0.7,0.6,0.7,200,0.7,0.7,40.42188641087579,35.32666704117746,5.095219369698334
390,100,0.7,0.6,0.8,100,0.5,0.5,25.379587732528908,21.236802413273,4.142785319255907
391,100,0.7,0.6,0.8,100,0.7,0.3,27.8804920913884,23.51493848857645,4.365553602811946
392,100,0.7,0.6,0.8,100,0.3,0.7,27.853522735384395,23.820401170675996,4.033121564708399
393,100,0.7,0.6,0.8,100,0.3,0.3,16.357443757282425,14.726180872994531,1.6312628842878922
394,100,0.7,0.6,0.8,100,0.7,0.7,35.72666501609309,31.622926466947263,4.10373854914582
395,100,0.7,0.6,0.8,200,0.5,0.5,27.97354832865296,23.812543406709544,4.161004921943416
396,100,0.7,0.6,0.8,200,0.7,0.3,31.21820008425965,27.14132935800629,4.076870726253361
397,100,0.7,0.6,0.8,200,0.3,0.7,29.134127085733795,24.60205692826356,4.532070157470233
398,100,0.7,0.6,0.8,200,0.3,0.3,15.6121187139324,13.351882385270676,2.260236328661722
399,100,0.7,0.6,0.8,200,0.7,0.7,40.30665280665281,35.21309771309771,5.093555093555096
400,100,0.7,0.7,0.5,100,0.5,0.5,28.684410646387832,25.39163498098859,3.2927756653992404
401,100,0.7,0.7,0.5,100,0.7,0.3,30.151216305062466,27.14661406969099,3.0046022353714683
402,100,0.7,0.7,0.5,100,0.3,0.7,28.48612113655752,25.388805039700767,3.0973160968567512
403,100,0.7,0.7,0.5,100,0.3,0.3,17.21823804197645,13.632475820777682,3.5857622211987668
404,100,0.7,0.7,0.5,100,0.7,0.7,41.210896676652965,37.385912352818224,3.824984323834741
405,100,0.7,0.7,0.5,200,0.5,0.5,30.209881681431717,26.095487246566385,4.114394434865332
406,100,0.7,0.7,0.5,200,0.7,0.3,30.199139251586548,27.004157852505656,3.1949813990808913
407,100,0.7,0.7,0.5,200,0.3,0.7,28.662464026312183,25.489927367411266,3.172536658900924
408,100,0.7,0.7,0.5,200,0.3,0.3,16.373902132998747,14.45762518535417,1.9162769476445776
409,100,0.7,0.7,0.5,200,0.7,0.7,37.391780821917806,31.56529680365297,5.826484018264836
410,100,0.7,0.7,0.6,100,0.5,0.5,33.01710994409623,27.672369981365406,5.34473996273082
411,100,0.7,0.7,0.6,100,0.7,0.3,31.048323626633085,25.484023296080593,5.564300330552491
412,100,0.7,0.7,0.6,100,0.3,0.7,26.5064061905366,22.1679563617912,4.3384498287454
413,100,0.7,0.7,0.6,100,0.3,0.3,18.04246131702051,15.530766462756388,2.511694854264123
414,100,0.7,0.7,0.6,100,0.7,0.7,40.890989221048166,34.099718579089895,6.7912706419582705
415,100,0.7,0.7,0.6,200,0.5,0.5,28.7891493783498,24.36285412185073,4.426295256499067
416,100,0.7,0.7,0.6,200,0.7,0.3,28.60661212222408,25.26715645349808,3.339455668726
417,100,0.7,0.7,0.6,200,0.3,0.7,29.669014408691247,24.225475302674585,5.443539106016662
418,100,0.7,0.7,0.6,200,0.3,0.3,17.746065450911814,14.866974768923308,2.8790906819885063
419,100,0.7,0.7,0.6,200,0.7,0.7,39.44146901300689,33.43534812547819,6.006120887528695
420,100,0.7,0.7,0.7,100,0.5,0.5,30.50502830136836,25.344837061054022,5.160191240314337
421,100,0.7,0.7,0.7,100,0.7,0.3,27.710466661455484,23.79426248729774,3.9162041741577447
422,100,0.7,0.7,0.7,100,0.3,0.7,31.5979175010012,26.31958350020024,5.27833400080096
423,100,0.7,0.7,0.7,100,0.3,0.3,18.48125041926611,14.858791171932651,3.622459247333463
424,100,0.7,0.7,0.7,100,0.7,0.7,44.11824807574416,36.203255908998024,7.914992166746139
425,100,0.7,0.7,0.7,200,0.5,0.5,34.52944952165541,28.581471406302533,5.947978115352875
426,100,0.7,0.7,0.7,200,0.7,0.3,31.88037751582458,27.52909070234621,4.351286813478371
427,100,0.7,0.7,0.7,200,0.3,0.7,31.92387799937231,25.88946902907358,6.034408970298728
428,100,0.7,0.7,0.7,200,0.3,0.3,19.172097156398102,16.454383886255926,2.7177132701421804
429,100,0.7,0.7,0.7,200,0.7,0.7,38.91914919514347,33.31101847062045,5.608130724523022
430,100,0.7,0.7,0.8,100,0.5,0.5,29.160809671071124,24.03008152937869,5.130728141692433
431,100,0.7,0.7,0.8,100,0.7,0.3,29.811950452474168,24.54271227777421,5.269238174699957
432,100,0.7,0.7,0.8,100,0.3,0.7,33.150706072999455,27.494405432517944,5.656300640481511
433,100,0.7,0.7,0.8,100,0.3,0.3,18.20744998102261,15.420484736756492,2.786965244266117
434,100,0.7,0.7,0.8,100,0.7,0.7,42.08769939264499,34.699325902689715,7.388373489955278
435,100,0.7,0.7,0.8,200,0.5,0.5,33.710681866160016,26.80493983533882,6.9057420308211945
436,100,0.7,0.7,0.8,200,0.7,0.3,32.5076348829318,26.189962056945433,6.317672825986364
437,100,0.7,0.7,0.8,200,0.3,0.7,28.95917014389892,22.78984518192099,6.169324961977928
438,100,0.7,0.7,0.8,200,0.3,0.3,18.56063139589325,14.90201324326132,3.658618152631931
439,100,0.7,0.7,0.8,200,0.7,0.7,43.251161850878965,37.35097999595878,5.900181854920184
440,100,0.7,0.8,0.5,100,0.5,0.5,30.103974872739087,23.18314740604354,6.920827466695549
441,100,0.7,0.8,0.5,100,0.7,0.3,28.59606575047157,24.31689571544058,4.27917003503099
442,100,0.7,0.8,0.5,100,0.3,0.7,28.408675202508498,23.39169061928403,5.01698458322446
443,100,0.7,0.8,0.5,100,0.3,0.3,18.996688202399696,14.962810141701503,4.033878060698191
444,100,0.7,0.8,0.5,100,0.7,0.7,47.25474683544304,39.23259493670886,8.022151898734187
445,100,0.7,0.8,0.5,200,0.5,0.5,28.569404597456877,24.21634257783445,4.353062019622428
446,100,0.7,0.8,0.5,200,0.7,0.3,32.164191556816284,25.39629567829134,6.767895878524943
447,100,0.7,0.8,0.5,200,0.3,0.7,30.220860873770754,25.632758342737382,4.588102531033371
448,100,0.7,0.8,0.5,200,0.3,0.3,21.48105935634804,17.49497615548424,3.9860832008638023
449,100,0.7,0.8,0.5,200,0.7,0.7,42.57090215174048,34.78318089096532,7.787721260775157
450,100,0.7,0.8,0.6,100,0.5,0.5,31.282900573726856,25.22623765304312,6.056662920683735
451,100,0.7,0.8,0.6,100,0.7,0.3,31.167892009159935,24.97890803905026,6.188983970109675
452,100,0.7,0.8,0.6,100,0.3,0.7,27.6458144454518,22.502266545784224,5.143547899667574
453,100,0.7,0.8,0.6,100,0.3,0.3,19.512890714122747,14.83002509696555,4.682865617157198
454,100,0.7,0.8,0.6,100,0.7,0.7,43.812709030100336,35.856363316317555,7.956345713782781
455,100,0.7,0.8,0.6,200,0.5,0.5,29.21538522105429,23.443958899255936,5.771426321798355
456,100,0.7,0.8,0.6,200,0.7,0.3,31.823771211748586,25.756244949583667,6.067526262164918
457,100,0.7,0.8,0.6,200,0.3,0.7,29.74062730198116,23.603303221804364,6.137324080176796
458,100,0.7,0.8,0.6,200,0.3,0.3,18.56340425531915,14.389787234042553,4.173617021276597
459,100,0.7,0.8,0.6,200,0.7,0.7,46.34608701146883,36.28321380051183,10.062873210957
460,100,0.7,0.8,0.7,100,0.5,0.5,31.544932865340687,24.89275168533066,6.652181180010029
461,100,0.7,0.8,0.7,100,0.7,0.3,30.126616198834327,23.755610638440412,6.371005560393915
462,100,0.7,0.8,0.7,100,0.3,0.7,27.831130550537225,21.32737472663307,6.503755823904154
463,100,0.7,0.8,0.7,100,0.3,0.3,18.980622552051123,14.373325087610803,4.60729746444032
464,100,0.7,0.8,0.7,100,0.7,0.7,43.30839567747298,33.93183707398171,9.376558603491269
465,100,0.7,0.8,0.7,200,0.5,0.5,32.42399286253517,26.04488367304921,6.379109189485966
466,100,0.7,0.8,0.7,200,0.7,0.3,30.11156462585034,24.18503401360544,5.9265306122449
467,100,0.7,0.8,0.7,200,0.3,0.7,31.728099204990677,24.57301532960554,7.155083875385138
468,100,0.7,0.8,0.7,200,0.3,0.3,18.565248738284065,14.408795962509014,4.156452775775051
469,100,0.7,0.8,0.7,200,0.7,0.7,43.799115913555994,34.21537328094303,9.583742632612967
470,100,0.7,0.8,0.8,100,0.5,0.5,35.7830271216098,27.845382963493197,7.937644158116601
471,100,0.7,0.8,0.8,100,0.7,0.3,31.817898347365137,24.25943249142501,7.558465855940131
472,100,0.7,0.8,0.8,100,0.3,0.7,26.73042731898719,20.71608117221507,6.0143461467721195
473,100,0.7,0.8,0.8,100,0.3,0.3,17.927405075742673,14.297658862876252,3.629746212866421
474,100,0.7,0.8,0.8,100,0.7,0.7,48.21257129948608,36.57875416501948,11.633817134466597
475,100,0.7,0.8,0.8,200,0.5,0.5,32.181069958847736,25.748654637543527,6.432415321304209
476,100,0.7,0.8,0.8,200,0.7,0.3,32.540902106119496,24.713007321702975,7.827894784416522
477,100,0.7,0.8,0.8,200,0.3,0.7,30.38093694277841,24.052520667855408,6.328416274923001
478,100,0.7,0.8,0.8,200,0.3,0.3,19.29791053898163,16.039573704113984,3.258336834867645
479,100,0.7,0.8,0.8,200,0.7,0.7,41.95722238499853,32.82221571116971,9.13500667382882
480,100,0.8,0.5,0.5,100,0.5,0.5,25.366172980934454,24.547909336388184,0.8182636445462741
481,100,0.8,0.5,0.5,100,0.7,0.3,26.26728110599078,24.913151364764268,1.3541297412265116
482,100,0.8,0.5,0.5,100,0.3,0.7,25.191435053885424,24.907827566647757,0.283607487237667
483,100,0.8,0.5,0.5,100,0.3,0.3,15.130071438199218,15.035719099609112,0.0943523385901059
484,100,0.8,0.5,0.5,100,0.7,0.7,35.451485939193425,33.16981347327591,2.2816724659175165
485,100,0.8,0.5,0.5,200,0.5,0.5,28.01699537066396,26.78673346439216,1.2302619062717994
486,100,0.8,0.5,0.5,200,0.7,0.3,25.766167139192657,24.45321992709599,1.3129472120966668
487,100,0.8,0.5,0.5,200,0.3,0.7,27.991873922679144,26.640605762127556,1.3512681605515873
488,100,0.8,0.5,0.5,200,0.3,0.3,15.964430072756668,16.058205335489088,-0.0937752627324197
489,100,0.8,0.5,0.5,200,0.7,0.7,35.00476947535771,33.00476947535771,2.0
490,100,0.8,0.5,0.6,100,0.5,0.5,25.51842635383339,24.81336651261998,0.7050598412134121
491,100,0.8,0.5,0.6,100,0.7,0.3,24.18191902384914,22.989462007764836,1.1924570160843049
492,100,0.8,0.5,0.6,100,0.3,0.7,22.69724057520404,20.940536338904003,1.7567042363000382
493,100,0.8,0.5,0.6,100,0.3,0.3,15.80691941164284,15.164698570540708,0.6422208411021337
494,100,0.8,0.5,0.6,100,0.7,0.7,33.969465648854964,31.710169908889434,2.2592957399655305
495,100,0.8,0.5,0.6,200,0.5,0.5,27.807092418716532,26.29781950803135,1.5092729106851834
496,100,0.8,0.5,0.6,200,0.7,0.3,25.557763085040552,24.45363645246393,1.104126632576623
497,100,0.8,0.5,0.6,200,0.3,0.7,28.487607810445994,27.57061784603546,0.9169899644105328
498,100,0.8,0.5,0.6,200,0.3,0.3,15.036551077788191,14.339268978444236,0.6972820993439548
499,100,0.8,0.5,0.6,200,0.7,0.7,35.87047939444912,34.29615222876367,1.5743271656854532
500,100,0.8,0.5,0.7,100,0.5,0.5,28.249597711424997,25.424637940282494,2.824959771142499
501,100,0.8,0.5,0.7,100,0.7,0.3,26.816734625481764,24.504273026867004,2.3124615986147603
502,100,0.8,0.5,0.7,100,0.3,0.7,23.665056360708533,21.127214170692433,2.5378421900161
503,100,0.8,0.5,0.7,100,0.3,0.3,16.13338626439063,15.045653036919411,1.087733227471217
504,100,0.8,0.5,0.7,100,0.7,0.7,39.10529519172246,36.859403530127814,2.245891661594648
505,100,0.8,0.5,0.7,200,0.5,0.5,26.860396622815628,24.731985077557432,2.128411545258196
506,100,0.8,0.5,0.7,200,0.7,0.3,25.622809812042053,23.351385791653392,2.271424020388661
507,100,0.8,0.5,0.7,200,0.3,0.7,26.5772665529898,25.074419814456228,1.5028467385335702
508,100,0.8,0.5,0.7,200,0.3,0.3,16.116244411326377,14.34575260804769,1.7704918032786878
509,100,0.8,0.5,0.7,200,0.7,0.7,39.056687054669275,36.29484835109402,2.7618387035752576
510,100,0.8,0.5,0.8,100,0.5,0.5,21.62162162162162,18.347350371519553,3.2742712501020677
511,100,0.8,0.5,0.8,100,0.7,0.3,26.883850612664173,24.389170151882016,2.494680460782156
512,100,0.8,0.5,0.8,100,0.3,0.7,25.34150483644687,23.340471092077088,2.0010337443697814
513,100,0.8,0.5,0.8,100,0.3,0.3,15.328008050820808,14.057487892320273,1.2705201585005348
514,100,0.8,0.5,0.8,100,0.7,0.7,40.57615140444391,35.191950649817336,5.384200754626576
515,100,0.8,0.5,0.8,200,0.5,0.5,27.89145261935858,24.93106951095632,2.9603831084022616
516,100,0.8,0.5,0.8,200,0.7,0.3,27.086667228164742,25.174766276425505,1.9119009517392411
517,100,0.8,0.5,0.8,200,0.3,0.7,30.166747983813103,27.684183336681688,2.482564647131415
518,100,0.8,0.5,0.8,200,0.3,0.3,15.95413269702393,13.852986014449526,2.101146682574404
519,100,0.8,0.5,0.8,200,0.7,0.7,37.9942261830049,34.35107317685453,3.6431530061503703
520,100,0.8,0.6,0.5,100,0.5,0.5,24.05562165377751,22.85098155859607,1.2046400951814429
521,100,0.8,0.6,0.5,100,0.7,0.3,27.668206919869263,25.32401667981517,2.3441902400540933
522,100,0.8,0.6,0.5,100,0.3,0.7,26.02707474985285,24.025897586815777,2.001177163037074
523,100,0.8,0.6,0.5,100,0.3,0.3,17.15914621428075,15.330598623374817,1.8285475909059328
524,100,0.8,0.6,0.5,100,0.7,0.7,39.19597989949749,35.4419154596512,3.754064439846289
525,100,0.8,0.6,0.5,200,0.5,0.5,25.67233235870578,22.610288211290687,3.0620441474150937
526,100,0.8,0.6,0.5,200,0.7,0.3,31.628160939152988,28.478312800737125,3.1498481384158623
527,100,0.8,0.6,0.5,200,0.3,0.7,26.696542893725994,24.61399412517888,2.082548768547113
528,100,0.8,0.6,0.5,200,0.3,0.3,17.023099595585713,15.292343546507642,1.730756049078071
529,100,0.8,0.6,0.5,200,0.7,0.7,38.95897381532916,34.94116399872787,4.017809816601286
530,100,0.8,0.6,0.6,100,0.5,0.5,29.10367512176608,26.01682585868809,3.0868492630779905
531,100,0.8,0.6,0.6,100,0.7,0.3,26.46435650331488,23.634748137516233,2.829608365798645
532,100,0.8,0.6,0.6,100,0.3,0.7,24.666975942739743,21.784081118695735,2.882894824044005
533,100,0.8,0.6,0.6,100,0.3,0.3,17.200033775225872,15.815249514481128,1.3847842607447447
534,100,0.8,0.6,0.6,100,0.7,0.7,40.42466312780727,35.69970250247915,4.724960625328123
535,100,0.8,0.6,0.6,200,0.5,0.5,28.05341173588142,25.47164032831067,2.5817714075707485
536,100,0.8,0.6,0.6,200,0.7,0.3,29.91427432216906,27.010233918128655,2.904040404040405
537,100,0.8,0.6,0.6,200,0.3,0.7,31.286011286011284,27.71309771309771,3.572913572913574
538,100,0.8,0.6,0.6,200,0.3,0.3,19.229991234576225,17.11280426134448,2.117186973231746
539,100,0.8,0.6,0.6,200,0.7,0.7,39.4665889382788,34.99599213000073,4.470596808278074
540,100,0.8,0.6,0.7,100,0.5,0.5,30.007827081702693,26.178577879462942,3.829249202239747
541,100,0.8,0.6,0.7,100,0.7,0.3,34.64285714285714,28.616071428571427,6.026785714285712
542,100,0.8,0.6,0.7,100,0.3,0.7,32.09576138147567,28.0690737833595,4.026687598116169
543,100,0.8,0.6,0.7,100,0.3,0.3,17.368181127488224,15.185128906447856,2.183052221040368
544,100,0.8,0.6,0.7,100,0.7,0.7,39.63401506996771,33.96483674201651,5.669178327951201
545,100,0.8,0.6,0.7,200,0.5,0.5,29.219183764638313,25.54644372826191,3.6727400363764033
546,100,0.8,0.6,0.7,200,0.7,0.3,27.386530276476268,23.513001180299725,3.873529096176544
547,100,0.8,0.6,0.7,200,0.3,0.7,26.827777062685033,23.008109151756983,3.8196679109280502
548,100,0.8,0.6,0.7,200,0.3,0.3,16.458325012979753,14.477415232237709,1.980909780742044
